Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z,obp_posterior_mean,obp_posterior_median,obp_posterior_sd,obp_ci_lower,obp_ci_upper,shrinkage
Gio Urshela,10681,570482,2023,LAA,75.0,228.0,0.32894736842105265,31.0,36.0,,0.15789473684210525,1.0,4.075,-0.497735199668987,0.0,-1.2260470676493003,0.0,0.6736383070883726,0.3389984530514459,0.3380605973013755,0.03814969279831943,0.2766509209973403,0.41240878524037056,0.44321698467322923
Jordan Westburg,27815,676059,2023,BAL,71.0,228.0,0.31140350877192985,24.0,56.0,,0.24561403508771928,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.19953514340705442,0.0,-1.1481578806077433,0.32325830939330713,0.3196414988067767,0.038718657707463605,0.2595148972780583,0.38274455907109534,-22.32667294001175
Alan Trejo,20056,676701,2023,COL,65.0,227.0,0.28634361233480177,27.0,51.0,,0.22466960352422907,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.14084615984957283,0.0,-0.3673880858808365,0.30021119346745423,0.29428087979649975,0.04210103216490408,0.24646988414251678,0.39482400169774645,0.43516792583984165
James McCann,12859,543510,2023,BAL,60.0,226.0,0.26548672566371684,33.0,57.0,,0.252212389380531,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.30676920353076276,0.0,1.194151503572977,0.2751439579696345,0.2715556234630596,0.044877577728564155,0.21014718187969933,0.33852581781159136,0.7873258019626443
Sal Frelick*,29622,686217,2023,MIL,76.0,223.0,0.34080717488789236,23.0,37.0,,0.16591928251121077,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0956350626916782,0.0,-1.4084144788500457,0.35214545463600144,0.34891932077533866,0.0381650903761149,0.28279591142436267,0.4172248876645088,0.6209438524871556
Tucupita Marcano*,22871,672779,2023,PIT,60.0,220.0,0.2727272727272727,23.0,35.0,,0.1590909090909091,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2066073102258044,0.0,-1.4084144788500457,0.2921908394794259,0.28935260938496155,0.042336233436793005,0.23679168992673633,0.38508318627270927,0.49005574237207217
Liover Peguero,24273,678894,2023,PIT,59.0,213.0,0.27699530516431925,22.0,67.0,,0.3145539906103286,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3199222895612035,0.0,-1.6686710770923479,0.28964562378788167,0.28169150069191784,0.0471576370647548,0.22630467514214533,0.3981134496400822,0.6268342110981406
Trevor Larnach*,21501,663616,2023,MIN,66.0,212.0,0.3113207547169811,26.0,72.0,,0.33962264150943394,1.0,5.04,0.73868041307551,0.0,1.7273289092183928,0.0,-0.6276446841231388,0.321864387320881,0.3187599609724169,0.042399507988271044,0.26113792011541687,0.3794907409490889,-23.78208036449184
Austin Hedges,12976,595978,2023,2TM,47.0,212.0,0.22169811320754718,30.0,47.0,,0.22169811320754718,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.18913774243755518,0.0,0.41338170884607034,0.2398077100265186,0.23247253211045038,0.055254315505204966,0.1741940070621575,0.4421967453543158,0.7969712128464986
Austin Hedges,12976,595978,2023,PIT,42.0,187.0,0.22459893048128343,30.0,39.0,,0.20855614973262032,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.40271616500712726,0.0,0.41338170884607034,0.24625344249328487,0.23858384513089206,0.04710322523620643,0.19456903552226817,0.3385291006329206,0.7490681018636811
Nick Ahmed,12147,605113,2023,ARI,54.0,210.0,0.2571428571428571,33.0,52.0,,0.24761904761904763,1.0,4.17,-0.37601552794802645,0.0,0.23211987965977143,0.0,1.194151503572977,0.2775557048007762,0.26880684613229766,0.043293793662592915,0.22454064982356717,0.36478272611866436,0.6202433552682947
Matt Duffy,13836,622110,2023,KCR,64.0,209.0,0.3062200956937799,32.0,39.0,,0.18660287081339713,1.0,4.01,-0.5810170803201713,0.0,-0.7594928894854021,0.0,0.9338949053306749,0.31531117606524545,0.3112783582167943,0.04241844927821427,0.24359146302374582,0.38763212135091035,-0.9445308004942579
Jared Triolo,25807,669707,2023,PIT,81.0,209.0,0.3875598086124402,25.0,63.0,,0.3014354066985646,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1067238231701897,0.0,-0.8879012823654411,0.3909629775696576,0.3882087938403753,0.03841275641918719,0.32409646606457165,0.4677913577487275,0.9556095896872783
Austin Slater,16153,596103,2023,SFG,72.0,207.0,0.34782608695652173,30.0,58.0,,0.28019323671497587,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7615037831278209,0.0,0.41338170884607034,0.35607555567504073,0.3522656269440801,0.0414812504082441,0.28794574339427986,0.43147323826578937,0.776623527899288
Christian Arroyo,16434,624414,2023,BOS,55.0,206.0,0.2669902912621359,28.0,45.0,,0.21844660194174756,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.2419801239006904,0.0,-0.10713148763853422,0.28348937310558364,0.28015193621731516,0.04861357087457577,0.2053337616991917,0.37278585060545383,0.6242095831739738
Reese McGuire*,15674,624512,2023,BOS,62.0,206.0,0.30097087378640774,28.0,53.0,,0.25728155339805825,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.3891514180815406,0.0,-0.10713148763853422,0.3134171804534096,0.31041392274872637,0.04005737769330543,0.25278837926694614,0.38248537010049816,-0.2541083350919997
Kevin Pillar,12434,607680,2023,ATL,51.0,206.0,0.24757281553398058,34.0,50.0,,0.24271844660194175,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15247708983820413,0.0,1.4544081018152795,0.25946859646262616,0.25177363630624566,0.044039433780786785,0.2120839202289944,0.31728945819296994,0.8121397024383944
Endy Rodríguez#,25332,682848,2023,PIT,58.0,204.0,0.28431372549019607,23.0,49.0,,0.24019607843137256,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.1114844774300446,0.0,-1.4084144788500457,0.3031191530886534,0.30317311163305777,0.04430006392804473,0.23993831700075582,0.3819385020716401,0.2925390100718076
Jake Cave*,14477,595909,2023,PHI,55.0,203.0,0.270935960591133,30.0,55.0,,0.270935960591133,1.0,4.496666666666667,0.042529308145102716,0.0,0.6110578900469679,0.0,0.41338170884607034,0.2803626901148542,0.27691859142531294,0.040509856029205205,0.22478254090047234,0.33008332697140985,0.7640919627517636
Austin Barnes,12158,605131,2023,LAD,51.0,200.0,0.255,33.0,43.0,,0.215,1.0,6.2975,2.3498644887503346,0.0,-0.2979930482516132,0.0,1.194151503572977,0.2682907019652113,0.26282317671583194,0.04655898017730192,0.19844818114075885,0.36063906269513646,0.7622214789144433
Luke Maile,13355,571912,2023,CIN,61.0,199.0,0.3065326633165829,32.0,49.0,,0.24623115577889448,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2095643649923759,0.0,0.9338949053306749,0.3165356063748448,0.31339861797026825,0.04304682844105553,0.24229677005536066,0.41228228434415726,-1.2928659657482275
Jesse Winker*,13590,608385,2023,MIL,63.0,197.0,0.3197969543147208,29.0,51.0,,0.25888324873096447,1.0,4.2930769230769235,-0.21832202612329923,0.0,0.41518158954654377,0.0,0.15312511060376804,0.3287901959607907,0.32840375223136997,0.04391075408796407,0.26411057625786805,0.40374556910046905,-0.010288892277164674
Seby Zavala,18887,664874,2023,2TM,44.0,193.0,0.22797927461139897,29.0,70.0,,0.3626943005181347,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.102281141169319,0.0,0.15312511060376804,0.24118974135089363,0.23840277422278733,0.04638413749675457,0.19168964827769572,0.28718013729403163,0.840676557438269
Seby Zavala,18887,664874,2023,CHW,36.0,176.0,0.20454545454545456,29.0,68.0,,0.38636363636363635,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.486946600238387,0.0,0.15312511060376804,0.22750461847556655,0.22221344469903404,0.057768003017644405,0.15689467555112382,0.37081081119745757,0.7841166232596333
Brendan Rodgers,17907,663898,2023,COL,60.0,192.0,0.3125,26.0,41.0,,0.21354166666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3216933525104252,0.0,-0.6276446841231388,0.32545553170889,0.3210003324511242,0.04755191591049993,0.2458959961082864,0.4372288486323359,-7.073495575190771
Oswald Peraza,22823,672724,2023,NYY,51.0,191.0,0.2670157068062827,23.0,50.0,,0.2617801047120419,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.46226024198916815,0.0,-1.4084144788500457,0.2834742263112829,0.27835616209945735,0.04942252283471835,0.21387921082383896,0.3942970682045262,0.6249163221767846
Carlos Pérez,10642,542208,2023,OAK,55.0,189.0,0.291005291005291,32.0,40.0,,0.21164021164021163,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3525951097639782,0.0,0.9338949053306749,0.3014459981350672,0.2958684638612198,0.042597075872437315,0.24130206825057962,0.38166203466987336,0.4750778292360702
Josh Donaldson,5038,518626,2023,2TM,47.0,189.0,0.24867724867724866,37.0,50.0,,0.26455026455026454,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5072798746827119,0.0,2.235177896542186,0.26361277277087014,0.2567576790030584,0.05059692225012901,0.20400820803425876,0.3806456848960148,0.7599487033321343
Josh Donaldson,5038,518626,2023,NYY,27.0,120.0,0.225,37.0,32.0,,0.26666666666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5416748740605797,0.0,2.235177896542186,0.2600540508115051,0.2604668543339702,0.05435520778912477,0.1866783702885624,0.3553021977733156,0.5918979213550375
Jason Delay,19806,641511,2023,PIT,59.0,187.0,0.3155080213903743,28.0,44.0,,0.23529411764705882,1.0,5.413846153846153,1.2176744248681162,0.0,0.031819589165130495,0.0,-0.10713148763853422,0.32651047676690226,0.32405875883400614,0.03806189903849698,0.2744907440423181,0.3895613827445024,-1.385242117895729
Pablo Reyes,16357,622569,2023,BOS,62.0,185.0,0.33513513513513515,29.0,21.0,,0.11351351351351352,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.9473146079459205,0.0,0.15312511060376804,0.3466717531967665,0.34050491224706414,0.03658590977271071,0.29176870896532037,0.4110697117162487,0.5240636584868169
DJ Stewart*,17766,621466,2023,NYM,61.0,185.0,0.32972972972972975,29.0,56.0,,0.3027027027027027,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1273194580621095,0.0,0.15312511060376804,0.3420066097256525,0.33585075904648337,0.04832989693141229,0.2546798233120387,0.45800110648340137,0.3481681841054509
Anthony Rendon,12861,543685,2023,LAA,66.0,183.0,0.36065573770491804,33.0,27.0,,0.14754098360655737,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.3943125089543125,0.0,1.194151503572977,0.366588704894739,0.36264526737286745,0.044485267426331986,0.2930649698476137,0.4628803631704381,0.8807693910758299
Dominic Canzone*,26438,686527,2023,2TM,47.0,182.0,0.25824175824175827,25.0,32.0,,0.17582417582417584,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.9346643300048141,0.0,-0.8879012823654411,0.27298346456691314,0.2704733478351069,0.051908820834610354,0.20697016551472344,0.43321615817715864,0.7200244161626292
Dominic Canzone*,26438,686527,2023,SEA,35.0,141.0,0.24822695035460993,25.0,24.0,,0.1702127659574468,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0258589273733014,0.0,-0.8879012823654411,0.27482635922300547,0.27242582225404766,0.050166114927007614,0.2016856374919222,0.39277871868538294,0.5755527523894912
Oscar González,20970,660757,2023,CLE,43.0,180.0,0.2388888888888889,25.0,46.0,,0.25555555555555554,1.0,3.6125,-1.0903178119947181,0.0,0.3611011273267745,0.0,-0.8879012823654411,0.25384948595931245,0.24839185744289133,0.04885676219169075,0.18986316362359543,0.3491821566655514,0.7922324322421082
Nelson Velázquez,23359,676369,2023,2TM,54.0,179.0,0.3016759776536313,24.0,51.0,,0.2849162011173184,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.838259687131745,0.0,-1.1481578806077433,0.3087756008090278,0.30708112817409783,0.044976721499460234,0.24585363035575497,0.3903880366114295,0.22991926572722654
Nelson Velázquez,23359,676369,2023,KCR,44.0,147.0,0.29931972789115646,24.0,43.0,,0.2925170068027211,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9617852236045339,0.0,-1.1481578806077433,0.3114860267494323,0.31114853711560475,0.04299373053320647,0.2406051360312082,0.3890625316575459,-0.05103211136192298
Trayce Thompson,9952,572204,2023,2TM,51.0,179.0,0.2849162011173184,32.0,77.0,,0.4301675977653631,1.0,7.235,3.5510454596808696,0.0,3.198832689126737,0.0,0.9338949053306749,0.3035049742921662,0.30017313385094485,0.04756294649345087,0.24019777798086256,0.38564295147856187,0.2844720030415333
Luis Urías,16622,649966,2023,2TM,59.0,177.0,0.3333333333333333,26.0,41.0,,0.23163841807909605,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.02759151394768658,0.0,-0.6276446841231388,0.34466631156347327,0.34256269256724353,0.04082057531006073,0.2795828659007577,0.41864489172071645,0.4949210353145349
Luis Urías,16622,649966,2023,BOS,39.0,109.0,0.3577981651376147,26.0,26.0,,0.23853211009174313,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.08444226765204639,0.0,-0.6276446841231388,0.36457180948341406,0.3650722732928833,0.05135500349853804,0.27612639589806603,0.4832835348275485,0.8555814352766612
Jake Alu*,25569,666906,2023,WSN,49.0,175.0,0.28,26.0,42.0,,0.24,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.10829788189944778,0.0,-0.6276446841231388,0.2906882315510588,0.2857229527574718,0.04246974351871184,0.22857631158744987,0.3488825008605252,0.6540499277719394
Kole Calhoun*,11200,594777,2023,CLE,49.0,174.0,0.28160919540229884,35.0,37.0,,0.21264367816091953,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.33628713592102366,0.0,1.7146647000575816,0.2980597583252054,0.28848727658374657,0.0443931226718899,0.23151400012838586,0.4041047851671314,0.43828096338315137
Luis Campusano,22217,669134,2023,SDP,62.0,174.0,0.3563218390804598,24.0,21.0,,0.1206896551724138,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.8306905571663055,0.0,-1.1481578806077433,0.3631531422137696,0.35846448825300703,0.043140910066324624,0.2867042567273936,0.4622653103355982,0.8496186723601824
Lenyn Sosa,22896,672820,2023,CHW,38.0,173.0,0.21965317919075145,23.0,40.0,,0.23121387283236994,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.0344910692750291,0.0,-1.4084144788500457,0.23913218264969927,0.23297516187277711,0.05090658508002996,0.18340999558572751,0.38698840764559733,0.786513036845414
Chad Wallach,17161,595453,2023,LAA,44.0,172.0,0.2558139534883721,31.0,57.0,,0.3313953488372093,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.5936219335214663,0.0,0.6736383070883726,0.2683620162986669,0.2615054199512341,0.04650719293328572,0.20829896881589544,0.3301688811194455,0.772190343599032
Raimel Tapia*,14350,606132,2023,3TM,53.0,169.0,0.3136094674556213,29.0,40.0,,0.23668639053254437,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.054446302991851464,0.0,0.15312511060376804,0.3290436270996722,0.32802077025799015,0.04386723725099283,0.26494504766883653,0.40942836995507603,-4.686518821587719
Raimel Tapia*,14350,606132,2023,2TM,37.0,108.0,0.3425925925925926,29.0,20.0,,0.18518518518518517,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7825326019873232,0.0,0.15312511060376804,0.3484303319998643,0.3524245620874802,0.053465605708512214,0.26225778732535976,0.4416475964495779,0.815828448385499
Tyler Freeman,22532,671289,2023,CLE,49.0,168.0,0.2916666666666667,24.0,30.0,,0.17857142857142858,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.8900169750431592,0.0,-1.1481578806077433,0.3081658926646777,0.30502879013338996,0.046762197275961453,0.22635231360014454,0.4233940682243308,0.14194498349287066
Blake Perkins#,19921,663368,2023,MIL,54.0,168.0,0.32142857142857145,26.0,46.0,,0.27380952380952384,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6577579969608833,0.0,-0.6276446841231388,0.3381453403643433,0.3378687293989452,0.04223413537726644,0.2611289896575926,0.4267429517620768,-0.5870444765910883
Trevor Story,12564,596115,2023,BOS,42.0,168.0,0.25,30.0,55.0,,0.3273809523809524,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.5283814187131566,0.0,0.41338170884607034,0.2670517965226181,0.2615409580763332,0.04900295923174507,0.20331007119255817,0.3521192098211144,0.7199817343490014
Jose Trevino,16725,624431,2023,NYY,43.0,168.0,0.25595238095238093,30.0,22.0,,0.13095238095238096,1.0,4.8,0.43117808451729284,0.0,-1.6639044610451803,0.0,0.41338170884607034,0.27527230139413844,0.26757969377263746,0.056055224787649696,0.20587201282710688,0.48004233647151373,0.6483637839521268
Dylan Moore,18042,664238,2023,SEA,50.0,165.0,0.30303030303030304,30.0,56.0,,0.3393939393939394,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.7236121254091215,0.0,0.41338170884607034,0.3096243119711914,0.3069049952843052,0.04757787382639551,0.24571689075925884,0.4037795640818863,0.16160066218798985
Johan Rojas,24336,679032,2023,PHI,54.0,164.0,0.32926829268292684,22.0,42.0,,0.25609756097560976,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.3699096027772044,0.0,-1.6686710770923479,0.33638825260202654,0.32891669594089196,0.0418607004355833,0.26951391544576664,0.41380444509815556,0.6124768370227553
Zach Remillard,19788,621545,2023,CHW,46.0,160.0,0.2875,29.0,48.0,,0.3,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.0833961142619943,0.0,0.15312511060376804,0.30772230153089053,0.3022886735012589,0.046508716820489876,0.24167839105636924,0.41909754648981,0.13562549657732692
Tom Murphy,13499,608596,2023,SEA,53.0,159.0,0.3333333333333333,32.0,44.0,,0.27672955974842767,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7052133616685539,0.0,0.9338949053306749,0.3510843001933324,0.34958890621747035,0.04065641001974404,0.2875837504094728,0.44211927020953606,0.20888933325837433
Riley Adams,19864,656180,2023,WSN,52.0,158.0,0.3291139240506329,27.0,45.0,,0.2848101265822785,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8365358022714767,0.0,-0.3673880858808365,0.3435803120235304,0.3461392617704906,0.04313420322819125,0.2548682758739542,0.40032191350285423,0.20595602687609615
Rougned Odor*,12282,596059,2023,SDP,47.0,157.0,0.29936305732484075,29.0,37.0,,0.2356687898089172,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03790862521085651,0.0,0.15312511060376804,0.3158916698280048,0.31358226404717493,0.04426259281114395,0.2572186854602281,0.3910141876627181,-0.4332521253552304
Miguel Amaya,21693,665804,2023,CHC,51.0,156.0,0.3269230769230769,24.0,40.0,,0.2564102564102564,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.37499141553706716,0.0,-1.1481578806077433,0.33523575804615413,0.3371691211791113,0.044410891721915785,0.23736338357733036,0.4119096109832595,0.4813577959334727
Austin Nola,15941,543592,2023,SDP,39.0,154.0,0.2532467532467532,33.0,31.0,,0.2012987012987013,1.0,4.694999999999999,0.2966458157730724,0.0,-0.5206615839967399,0.0,1.194151503572977,0.2754983298880373,0.266266761233122,0.05586617360457706,0.19569160310510947,0.4460365867407008,0.6140132305668453
Nelson Cruz,2434,443558,2023,SDP,43.0,152.0,0.28289473684210525,42.0,46.0,,0.3026315789473684,1.0,4.917999999999999,0.5823667293917488,0.0,1.1261635805936852,0.0,3.5364608877536976,0.2917182456696185,0.2899122218129538,0.045469210108593415,0.22394736639722174,0.36344963899315547,0.6848810319076191
Corey Dickerson*,10762,572816,2023,WSN,43.0,152.0,0.28289473684210525,34.0,28.0,,0.18421052631578946,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7983724043323938,0.0,1.4544081018152795,0.3010927841511409,0.29269639413651405,0.04743247074307053,0.23234769117934034,0.4266636974899519,0.3500828296971499
José Miranda,20538,669304,2023,MIN,40.0,152.0,0.2631578947368421,25.0,24.0,,0.15789473684210525,1.0,5.1850000000000005,0.9244630699127667,0.0,-1.2260470676493003,0.0,-0.8879012823654411,0.27937925356451265,0.27507930983958656,0.045650484424368545,0.2129735411110549,0.3654965691414396,0.6601960567661223
Michael Toglia#,25845,669911,2023,COL,34.0,152.0,0.2236842105263158,24.0,50.0,,0.32894736842105265,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.553838243910592,0.0,-1.1481578806077433,0.24576185823220073,0.2300031756573926,0.06593386065176061,0.1692965824560623,0.4642158233378718,0.7468481631074663
Jonathan Schoop,11265,570731,2023,DET,42.0,151.0,0.2781456953642384,31.0,37.0,,0.24503311258278146,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.19009420161197946,0.0,0.6736383070883726,0.29134296128061116,0.28850746673783195,0.047616340100125866,0.22588315107259194,0.3808997801315426,0.5970251936871765
Carson Kelly,13620,608348,2023,2TM,42.0,151.0,0.2781456953642384,28.0,40.0,,0.26490066225165565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5129744110035515,0.0,-0.10713148763853422,0.29103103621230564,0.2865219262486535,0.04560393332071343,0.2221223716395945,0.35036515898030485,0.6065497379966602
José Barrero,23378,676480,2023,CIN,44.0,149.0,0.2953020134228188,25.0,44.0,,0.2953020134228188,1.0,3.425,-1.330554006180825,0.0,1.0070461408107887,0.0,-0.8879012823654411,0.3102691364471826,0.30706069767394933,0.047373143718005425,0.23388606894361522,0.3966061293271247,0.04015602093951076
Willie Calhoun*,17838,641432,2023,NYY,46.0,149.0,0.3087248322147651,28.0,20.0,,0.1342281879194631,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6106672346591353,0.0,-0.10713148763853422,0.3253484467590199,0.3249940075357034,0.05187016347836336,0.22111166597598123,0.46602787979355587,-6.658997916327093
Cam Gallagher,12981,595956,2023,CLE,23.0,149.0,0.15436241610738255,30.0,46.0,,0.3087248322147651,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2251889220999488,0.0,0.41338170884607034,0.18249702308640325,0.17188016169571735,0.0609771795961733,0.1311545590080283,0.36398562985356775,0.820263920707648
Miles Mastrobuoni*,20017,670156,2023,CHC,45.0,149.0,0.30201342281879195,27.0,32.0,,0.21476510067114093,1.0,3.7419999999999995,-0.9243946805435138,0.0,-0.30181054692417353,0.0,-0.3673880858808365,0.3191379727864057,0.31276388563495006,0.05195088345608363,0.22607228433626478,0.43569581922659545,-0.9280325580270619
Kody Clemens*,20572,665019,2023,PHI,41.0,148.0,0.27702702702702703,27.0,40.0,,0.2702702702702703,1.0,4.496666666666667,0.042529308145102716,0.0,0.6002393324607329,0.0,-0.3673880858808365,0.2963797738523226,0.28612170955555005,0.04824861909758721,0.22922346144962458,0.4118164789679447,0.4285877413725626
Billy McKinney*,15654,641856,2023,NYY,47.0,147.0,0.3197278911564626,28.0,39.0,,0.2653061224489796,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5195638030319508,0.0,-0.10713148763853422,0.32938100633817946,0.3237282229367555,0.04684902611930684,0.26378799497646344,0.44315264982479835,-0.09289741930201578
Omar Narváez*,13338,553882,2023,NYM,41.0,146.0,0.2808219178082192,31.0,27.0,,0.18493150684931506,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7866552902689169,0.0,0.6736383070883726,0.301577499723946,0.2920600153537911,0.04638357395720352,0.23995166816422298,0.4053052576583885,0.30983548123414373
Kevin Smith,20242,675656,2023,OAK,31.0,146.0,0.21232876712328766,26.0,51.0,,0.3493150684931507,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8848467162038138,0.0,-0.6276446841231388,0.22733229010511125,0.22018558526886484,0.05745976064753504,0.15887485764994194,0.3426332952996629,0.8477827877400511
Parker Meadows*,23800,678009,2023,DET,48.0,145.0,0.3310344827586207,23.0,37.0,,0.25517241379310346,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.35487444640491966,0.0,-1.4084144788500457,0.34354494059006463,0.34854648098960367,0.04204392057587172,0.2667217055950757,0.41486065912197223,0.37880009867636466
Austin Wynns,15271,642851,2023,3TM,38.0,145.0,0.2620689655172414,32.0,39.0,,0.2689655172413793,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5790349595917115,0.0,0.9338949053306749,0.2809429810919301,0.27546972900670597,0.05202593055891261,0.19897849390479874,0.45742035537799847,0.6134459926864937
Austin Wynns,15271,642851,2023,COL,35.0,131.0,0.26717557251908397,32.0,32.0,,0.24427480916030533,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.17777052949779715,0.0,0.9338949053306749,0.2878350009229531,0.2827109230585744,0.052570633182961485,0.20466138673112144,0.39963380598066073,0.527457529916876
AJ Pollock,9256,572041,2023,2TM,31.0,144.0,0.2152777777777778,35.0,32.0,,0.2222222222222222,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.18062011287464014,0.0,1.7146647000575816,0.22877152672863552,0.2235693777693447,0.051218207266966104,0.1679902126980396,0.3133835345404298,0.8588778654667357
AJ Pollock,9256,572041,2023,SEA,31.0,138.0,0.2246376811594203,35.0,30.0,,0.21739130434782608,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.25913043754151177,0.0,1.7146647000575816,0.23802571838688322,0.23720666270362517,0.04893017752360102,0.16798614775678872,0.29601400963497826,0.8447900918231566
Wil Myers,10047,571976,2023,CIN,36.0,141.0,0.2553191489361702,32.0,48.0,,0.3404255319148936,1.0,3.7275,-0.9429729462272388,0.0,1.7403771928041356,0.0,0.9338949053306749,0.2698751323273722,0.2673660278956555,0.060758582459403375,0.18937359852488247,0.47791244227511953,0.7380893981114782
Davis Schneider,23565,676914,2023,TOR,57.0,141.0,0.40425531914893614,24.0,43.0,,0.3049645390070922,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.164078001100503,0.0,-1.1481578806077433,0.41201169657923054,0.40965061946184467,0.044242848864626524,0.3254607198498485,0.5063590345637669,0.9169197096429896
David Villar,24782,681584,2023,SFG,33.0,140.0,0.2357142857142857,26.0,45.0,,0.32142857142857145,1.0,4.221666666666667,-0.30981710999452133,0.0,1.4316454829629044,0.0,-0.6276446841231388,0.24999743618880976,0.24634518583202653,0.05143031239047977,0.17931439042554598,0.32181832684024864,0.810016525395924
Mike Zunino,13265,572287,2023,CLE,38.0,140.0,0.2714285714285714,32.0,61.0,,0.4357142857142857,1.0,3.462,-1.283147397194766,0.0,3.2889754493677548,0.0,0.9338949053306749,0.28391695069205536,0.2755447148960334,0.05848703406755415,0.20679060344079994,0.3946135338622491,0.6835719742868152
Matthew Batten,20157,676946,2023,SDP,49.0,139.0,0.35251798561151076,28.0,30.0,,0.2158273381294964,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.284547449124312,0.0,-0.10713148763853422,0.3711136986350186,0.36881158891834576,0.040732265443480985,0.29446854262991967,0.48304046479131896,0.5532312939979598
Ryan McKenna,19928,663630,2023,BAL,43.0,139.0,0.30935251798561153,26.0,40.0,,0.28776978417266186,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8846350836844968,0.0,-0.6276446841231388,0.3241203996703924,0.3192021335118589,0.04821748069945041,0.25417973872982497,0.4344153860090535,-8.57223617704058
Dairon Blanco,19779,680118,2023,KCR,44.0,138.0,0.3188405797101449,30.0,33.0,,0.2391304347826087,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.09416602345941114,0.0,0.41338170884607034,0.3244568439333999,0.32117237895997175,0.04705732490768046,0.24814178015829494,0.40537576359560007,0.2931318959736975
